geometry,index_right,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"POLYGON ((385078.282 5821405.936, 385074.606 5821405.28, 385074.138 5821407.453, 385073.361 5821407.376, 385071.296 5821419.306, 385077.184 5821420.398, 385079.424 5821420.813, 385083.323 5821421.536, 385089.255 5821422.636, 385090.059 5821417.387, 385090.735 5821417.467, 385092.03 5821409.931, 385091.254 5821409.786, 385085.002 5821408.619, 385085.242 5821407.177, 385078.282 5821405.936))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385099.715 5821274.392, 385098.596 5821274.408, 385098.671 5821279.201, 385100.133 5821279.189, 385100.196 5821274.386, 385100.275 5821268.431, 385099.72 5821268.429, 385099.715 5821274.392))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385093.276 5821342.678, 385092.473 5821342.562, 385091.469 5821347.329, 385093.03 5821347.646, 385093.927 5821342.835, 385095.018 5821336.981, 385094.419 5821336.877, 385093.276 5821342.678))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385089.387 5821359.239, 385087.926 5821359.027, 385087.163 5821363.752, 385088.564 5821363.948, 385089.387 5821359.239))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385083.323 5821421.536, 385079.424 5821420.813, 385079.165 5821422.784, 385082.846 5821423.851, 385083.323 5821421.536))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385084.369 5821375.463, 385083.476 5821375.273, 385082.59 5821380.242, 385084.094 5821380.488, 385084.971 5821375.592, 385086.025 5821369.711, 385085.429 5821369.613, 385084.369 5821375.463))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385079.85 5821392.119, 385078.881 5821391.904, 385078.168 5821396.654, 385079.635 5821396.913, 385080.483 5821392.26, 385081.62 5821386.017, 385080.941 5821385.898, 385079.85 5821392.119))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385101.391 5821257.534, 385100.412 5821257.547, 385100.349 5821262.482, 385101.906 5821262.452, 385101.99 5821257.517, 385102.094 5821251.431, 385101.418 5821251.429, 385101.391 5821257.534))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385098.568 5821285.308, 385097.931 5821285.314, 385097.979 5821291.367, 385097.012 5821291.393, 385096.999 5821296.224, 385098.504 5821296.281, 385098.534 5821291.353, 385098.568 5821285.308))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385103.085 5821234.582, 385103.183 5821240.776, 385102.064 5821240.778, 385102.075 5821245.558, 385103.537 5821245.589, 385103.619 5821240.787, 385103.712 5821234.586, 385103.085 5821234.582))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((384717.064 5820970.371, 384717.375 5820971.402, 384718.259 5820974.327, 384721.616 5820985.442, 384731.648 5820982.418, 384728.305 5820971.301, 384727.447 5820968.448, 384727.195 5820967.565, 384718.607 5820969.944, 384717.064 5820970.371))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((384781.273 5820925.684, 384776.296 5820927.078, 384780.442 5820941.893, 384785.419 5820940.501, 384784.793 5820938.263, 384781.416 5820926.195, 384781.273 5820925.684))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((384726.602 5821001.955, 384726.891 5821002.912, 384731.083 5821016.789, 384741.145 5821014.003, 384736.614 5820998.934, 384726.602 5821001.955))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((384784.793 5820938.263, 384789.336 5820936.992, 384785.958 5820924.923, 384781.416 5820926.195, 384784.793 5820938.263))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((384727.886 5820954.67, 384727.536 5820953.51, 384726.476 5820950.003, 384724.716 5820950.537, 384723.553 5820950.889, 384719.454 5820937.268, 384720.612 5820936.919, 384720.432 5820936.326, 384719.382 5820936.619, 384719.414 5820936.709, 384714.263 5820938.257, 384714.85 5820940.155, 384710.062 5820941.588, 384710.217 5820942.103, 384711.559 5820941.698, 384713.747 5820948.936, 384712.404 5820949.341, 384716.61 5820963.32, 384717.952 5820962.915, 384726.417 5820960.36, 384725.079 5820955.94, 384726.232 5820955.588, 384728.002 5820955.054, 384727.886 5820954.67))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((384721.616 5820985.442, 384721.978 5820986.641, 384726.602 5821001.955, 384736.614 5820998.934, 384731.648 5820982.418, 384721.616 5820985.442))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((384784.323 5820900.473, 384782.39 5820901.009, 384781.882 5820900.567, 384779.621 5820901.194, 384779.771 5820901.736, 384773.307 5820903.529, 384773.157 5820902.986, 384768.893 5820904.168, 384769.044 5820904.711, 384766.595 5820905.389, 384766.445 5820904.847, 384762.187 5820906.028, 384762.338 5820906.57, 384761.551 5820906.788, 384759.283 5820907.417, 384758.729 5820907.571, 384761.432 5820917.404, 384761.985 5820917.251, 384764.253 5820916.622, 384784.032 5820911.137, 384784.323 5820900.473))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((384743.387 5820959.928, 384742.267 5820955.712, 384741.711 5820955.859, 384740.969 5820953.065, 384742.448 5820952.671, 384741.037 5820947.358, 384734.767 5820949.026, 384738.201 5820961.302, 384743.387 5820959.928))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((384746.069 5821030.379, 384745.844 5821029.632, 384744.966 5821028.965, 384736.676 5821032.626, 384737.18 5821034.305, 384738.444 5821038.52, 384740.885 5821039.164, 384741.856 5821039.576, 384741.996 5821039.636, 384742.037 5821039.653, 384742.255 5821039.746, 384743.537 5821040.291, 384743.835 5821040.417, 384746.99 5821042.017, 384753.663 5821038.288, 384748.763 5821029.536, 384747.592 5821030.175, 384747.272 5821030.716, 384746.549 5821030.167, 384746.069 5821030.379))",19,020037,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,11607.4287109375,1993/06/30 00:00:00.000
"POLYGON ((385442.703 5820747.144, 385443.33 5820754.928, 385454.195 5820754.051, 385453.609 5820746.621, 385442.703 5820747.144))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((385425.289 5820820.142, 385426.841 5820820.106, 385426.76 5820816.784, 385425.21 5820816.871, 385425.289 5820820.142))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((385385.381 5820826.765, 385372.495 5820826.938, 385366.741 5820827.971, 385365.178 5820827.422, 385365.337 5820836.146, 385365.408 5820840.036, 385394.446 5820839.721, 385394.398 5820835.831, 385394.312 5820828.882, 385388.486 5820827.501, 385385.381 5820826.765))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((385394.14 5820807.861, 385394.294 5820810.502, 385394.765 5820818.585, 385400.48 5820818.262, 385405.681 5820817.969, 385404.952 5820807.245, 385394.14 5820807.861))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((385415.181 5820748.583, 385411.866 5820748.736, 385409.595 5820748.841, 385409.751 5820752.231, 385409.188 5820752.257, 385409.575 5820760.647, 385412.404 5820760.488, 385415.713 5820760.302, 385415.398 5820753.361, 385415.181 5820748.583))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((385351.206 5820784.943, 385351.25 5820785.668, 385351.553 5820790.722, 385352.653 5820809.008, 385353.651 5820808.951, 385364.512 5820808.325, 385363.692 5820790.047, 385363.465 5820784.989, 385363.432 5820784.263, 385351.206 5820784.943))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((385419.404 5820836.601, 385419.287 5820827.076, 385414.023 5820827.202, 385413.332 5820827.219, 385411.211 5820827.27, 385411.191 5820826.444, 385401.676 5820826.672, 385401.696 5820827.497, 385400.704 5820827.521, 385399.317 5820827.554, 385394.296 5820827.674, 385394.413 5820837.037, 385394.446 5820839.721, 385419.439 5820839.446, 385419.404 5820836.601))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((385377.454 5820751.092, 385380.747 5820749.886, 385388.089 5820747.197, 385387.661 5820738.027, 385374.006 5820738.664, 385374.219 5820742.991, 385374.583 5820750.367, 385374.625 5820751.228, 385377.454 5820751.092))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((385364.512 5820808.325, 385353.651 5820808.95, 385354.168 5820820.853, 385365.047 5820820.245, 385364.512 5820808.325))",30,020052,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10858.265625,1994/06/01 00:00:00.000
"POLYGON ((384616.627 5820502.454, 384616.67 5820502.613, 384617.483 5820505.546, 384619.845 5820514.064, 384625.272 5820512.686, 384625.262 5820512.643, 384625.864 5820512.536, 384629.518 5820511.883, 384625.638 5820503.762, 384624.048 5820500.436, 384620.331 5820501.424, 384616.627 5820502.454))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384529.913 5820651.022, 384532.116 5820652.582, 384541.795 5820659.378, 384545.51 5820654.165, 384533.777 5820645.631, 384530.166 5820650.671, 384529.913 5820651.022))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384551.274 5820612.378, 384554.228 5820608.345, 384552.219 5820606.868, 384552.491 5820606.605, 384546.3 5820602.239, 384543.295 5820606.514, 384555.217 5820615.328, 384555.242 5820615.294, 384551.274 5820612.378))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384606.013 5820554.918, 384605.126 5820556.194, 384602.82 5820559.515, 384615.771 5820568.496, 384619.315 5820563.471, 384619.269 5820563.537, 384617.06 5820562.626, 384617.375 5820562.119, 384610.38 5820557.236, 384610.038 5820557.759, 384606.172 5820555.078, 384606.196 5820555.046, 384606.013 5820554.918))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384605.212 5820583.565, 384615.284 5820590.564, 384615.746 5820589.897, 384617.076 5820587.98, 384625.775 5820575.435, 384615.769 5820568.497, 384611.272 5820574.979, 384606.772 5820581.354, 384605.439 5820583.241, 384605.212 5820583.565))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384534.659 5820633.967, 384535.234 5820634.432, 384538.9 5820637.397, 384544.211 5820630.137, 384539.876 5820626.939, 384534.659 5820633.967))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384555.092 5820653.585, 384546.576 5820647.744, 384546.957 5820647.325, 384544.583 5820645.58, 384544.331 5820646.033, 384542.223 5820644.649, 384542.029 5820643.357, 384539.719 5820646.588, 384538.136 5820648.802, 384545.51 5820654.165, 384551.598 5820658.594, 384553.317 5820656.196, 384555.767 5820652.779, 384555.707 5820652.739, 384555.092 5820653.585))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384613.683 5820592.87, 384614.913 5820591.099, 384615.284 5820590.564, 384605.212 5820583.565, 384604.643 5820584.371, 384603.364 5820586.183, 384598.902 5820592.505, 384594.535 5820598.692, 384604.724 5820605.773, 384613.683 5820592.87))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384553.143 5820592.505, 384549.368 5820589.921, 384542.661 5820599.69, 384546.3 5820602.239, 384553.143 5820592.505))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384611.736 5820543.241, 384614.987 5820539.065, 384618.752 5820537.736, 384621.046 5820534.647, 384624.644 5820529.801, 384624.097 5820529.407, 384608.804 5820534.87, 384611.736 5820543.241))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384595.057 5820599.054, 384585.282 5820592.26, 384582.12 5820597.175, 384584.778 5820599.076, 384584.923 5820598.843, 384591.928 5820603.649, 384595.057 5820599.054))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384555.217 5820615.328, 384543.295 5820606.514, 384535.964 5820601.07, 384535.557 5820601.535, 384533.601 5820606.759, 384536.273 5820608.265, 384535.929 5820608.658, 384547.176 5820616.69, 384551.768 5820619.969, 384555.217 5820615.328))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384549.044 5820589.699, 384549.368 5820589.921, 384553.143 5820592.505, 384563.74 5820577.288, 384547.465 5820566.131, 384546.62 5820565.722, 384545.092 5820570.343, 384547.17 5820571.601, 384547.034 5820572.089, 384549.367 5820573.772, 384549.445 5820574.202, 384554.781 5820577.814, 384555.225 5820577.749, 384555.787 5820580.175, 384555.293 5820580.255, 384553.405 5820582.885, 384553.644 5820583.197, 384549.044 5820589.699))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384552.408 5820678.364, 384561.549 5820665.831, 384558.802 5820663.833, 384553.873 5820660.249, 384551.598 5820658.594, 384544.189 5820668.417, 384543.443 5820667.829, 384541.371 5820670.352, 384544.626 5820672.715, 384549.558 5820676.295, 384552.408 5820678.364))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384572.464 5820650.884, 384583.36 5820635.958, 384581.824 5820634.832, 384575.166 5820629.951, 384573.729 5820628.898, 384570.314 5820633.74, 384567.697 5820637.451, 384567.099 5820637.062, 384562.415 5820643.506, 384564.396 5820644.961, 384571.051 5820649.846, 384572.464 5820650.884))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384511.333 5820634.309, 384508.775 5820642.195, 384507.581 5820658.908, 384521.486 5820660.137, 384521.968 5820654.546, 384521.946 5820654.205, 384521.837 5820653.88, 384521.648 5820653.595, 384521.392 5820653.368, 384521.086 5820653.215, 384520.751 5820653.146, 384520.032 5820652.965, 384520.699 5820644.441, 384523.264 5820644.627, 384523.152 5820645.076, 384526.561 5820645.782, 384526.594 5820646.392, 384528.514 5820647.503, 384528.354 5820647.8, 384528.262 5820648.125, 384528.245 5820648.462, 384528.302 5820648.794, 384528.431 5820649.106, 384528.625 5820649.382, 384530.166 5820650.671, 384533.777 5820645.631, 384533.189 5820645.203, 384523.903 5820638.394, 384511.333 5820634.309))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((384576.554 5820558.907, 384581.771 5820551.358, 384584.781 5820547.004, 384580.085 5820543.689, 384571.673 5820555.625, 384576.554 5820558.907))",25,020043,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,15406.279296875,1993/07/01 00:00:00.000
"POLYGON ((385151.475 5820827.391, 385151.519 5820829.917, 385150.462 5820829.936, 385146.646 5820830.004, 385140.931 5820830.106, 385140.936 5820830.572, 385141.035 5820839.077, 385141.074 5820842.482, 385146.802 5820842.418, 385150.619 5820842.373, 385156.67 5820842.305, 385157.63 5820842.297, 385157.611 5820838.837, 385157.568 5820830.81, 385157.55 5820827.393, 385151.475 5820827.391))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385198.793 5820785.318, 385179.358 5820785.527, 385179.466 5820795.085, 385185.728 5820795.016, 385185.767 5820798.085, 385186.237 5820798.076, 385187.976 5820798.063, 385192.195 5820798.012, 385192.935 5820798.008, 385192.897 5820794.939, 385196.576 5820794.899, 385198.865 5820794.876, 385198.806 5820786.517, 385198.793 5820785.318))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385237.777 5820790.896, 385224.97 5820791.019, 385225.082 5820803.746, 385226.582 5820803.738, 385229.557 5820803.721, 385229.579 5820806.494, 385235.413 5820806.459, 385237.891 5820806.434, 385237.835 5820800.794, 385237.777 5820790.896))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385212.129 5820770.843, 385212.419 5820775.869, 385221.029 5820775.354, 385220.739 5820770.344, 385212.129 5820770.843))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385298.889 5820808.26, 385310.462 5820808.118, 385311.904 5820802.745, 385309.318 5820802.34, 385299.836 5820802.681, 385298.589 5820801.589, 385298.889 5820808.26))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385157.386 5820795.315, 385151.851 5820795.374, 385151.86 5820798.98, 385151.865 5820801.069, 385154.344 5820801.048, 385154.353 5820802.168, 385157.419 5820802.209, 385157.386 5820795.315))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385246.357 5820811.968, 385246.35 5820806.346, 385240.491 5820806.407, 385240.492 5820811.975, 385246.357 5820811.968))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385130.702 5820766.962, 385119.608 5820767.657, 385119.677 5820768.761, 385119.667 5820768.762, 385120.175 5820778.252, 385120.147 5820778.254, 385120.341 5820781.35, 385131.339 5820780.681, 385130.702 5820766.962))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385274.466 5820811.298, 385274.542 5820828.349, 385279.76 5820828.314, 385280.354 5820825.903, 385280.313 5820813.814, 385279.551 5820811.226, 385274.466 5820811.298))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385273.873 5820746.599, 385274.208 5820753.759, 385274.363 5820757.053, 385278.528 5820756.805, 385278.48 5820755.978, 385289.648 5820755.322, 385289.695 5820756.141, 385293.338 5820755.924, 385293.292 5820754.941, 385292.858 5820745.601, 385292.712 5820742.464, 385273.72 5820743.345, 385273.873 5820746.599))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385113.154 5820760.291, 385112.788 5820752.312, 385109.218 5820752.476, 385109.383 5820756.052, 385109.434 5820757.182, 385107.495 5820757.271, 385100.212 5820757.605, 385100.361 5820760.85, 385100.061 5820760.864, 385100.286 5820765.769, 385100.586 5820765.755, 385100.8 5820770.42, 385106.673 5820770.15, 385106.66 5820769.851, 385111.083 5820769.747, 385110.725 5820761.934, 385113.224 5820761.819, 385113.154 5820760.291))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385098.259 5820782.691, 385098.288 5820783.393, 385098.46 5820787.553, 385099.261 5820806.93, 385111.742 5820806.426, 385111.383 5820798.097, 385111.243 5820794.856, 385112.833 5820794.788, 385112.744 5820792.731, 385111.154 5820792.8, 385110.896 5820786.833, 385110.717 5820782.675, 385110.686 5820781.936, 385098.259 5820782.691))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385154.492 5820762.084, 385149.437 5820762.304, 385149.245 5820766.641, 385148.557 5820766.683, 385148.866 5820771.797, 385154.931 5820771.426, 385154.492 5820762.084))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385254.918 5820806.258, 385254.954 5820812.746, 385263.574 5820812.734, 385263.573 5820811.944, 385268.664 5820811.937, 385269.973 5820811.935, 385274.469 5820811.929, 385274.443 5820806.047, 385254.918 5820806.258))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385122.045 5820795.687, 385122.067 5820797.489, 385122.172 5820806.004, 385122.237 5820811.566, 385122.287 5820815.699, 385128.919 5820815.687, 385128.452 5820795.62, 385122.045 5820795.687))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385236.074 5820755.251, 385243.276 5820754.916, 385243.301 5820755.44, 385246.737 5820755.28, 385246.714 5820754.756, 385250.348 5820754.587, 385252.98 5820754.464, 385253.723 5820754.43, 385253.249 5820744.304, 385252.522 5820744.338, 385249.889 5820744.461, 385225.296 5820745.606, 385225.767 5820755.73, 385233.317 5820755.38, 385233.341 5820755.903, 385236.098 5820755.776, 385236.074 5820755.251))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385246.107 5820768.76, 385246.407 5820773.912, 385254.614 5820773.456, 385254.371 5820768.277, 385246.107 5820768.76))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385205.709 5820814.441, 385205.712 5820824.162, 385206.137 5820825.041, 385206.541 5820825.034, 385206.615 5820830.147, 385211.59 5820830.076, 385211.53 5820821.953, 385211.47 5820813.739, 385206.637 5820812.323, 385205.709 5820814.441))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385200.188 5820772.666, 385200.416 5820776.597, 385205.172 5820776.308, 385204.947 5820772.39, 385200.188 5820772.666))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385140.266 5820842.491, 385141.074 5820842.482, 385140.937 5820830.572, 385140.116 5820830.582, 385138.209 5820830.602, 385134.037 5820830.645, 385134.023 5820829.395, 385129.002 5820829.458, 385129.016 5820830.707, 385122.467 5820830.775, 385122.609 5820842.683, 385138.358 5820842.512, 385140.266 5820842.491))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385294.049 5820771.236, 385310.662 5820770.305, 385311.08 5820770.282, 385311.019 5820765.272, 385308.442 5820765.418, 385308.409 5820764.818, 385293.788 5820765.646, 385294.049 5820771.236))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385265.786 5820755.01, 385265.755 5820754.034, 385274.209 5820753.759, 385273.72 5820743.345, 385253.249 5820744.304, 385253.723 5820754.43, 385262.626 5820754.136, 385262.658 5820755.112, 385265.786 5820755.01))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385310.924 5820776.009, 385311.531 5820789.245, 385324.586 5820788.524, 385323.766 5820769.571, 385310.662 5820770.305, 385310.924 5820776.009))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385198.633 5820746.852, 385197.742 5820746.89, 385198.244 5820757.013, 385199.107 5820756.973, 385201.843 5820756.845, 385205.926 5820756.655, 385205.955 5820757.249, 385208.86 5820757.115, 385208.832 5820756.52, 385215.951 5820756.188, 385215.978 5820756.784, 385218.71 5820756.657, 385218.682 5820756.061, 385225.767 5820755.73, 385225.296 5820745.606, 385201.37 5820746.725, 385198.633 5820746.852))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385109.434 5820757.182, 385109.383 5820756.052, 385107.443 5820756.141, 385107.495 5820757.271, 385109.434 5820757.182))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((385226.61 5820806.525, 385226.582 5820803.738, 385225.082 5820803.746, 385225.107 5820806.541, 385226.61 5820806.525))",29,020051,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,21565.6328125,1997/08/20 00:00:00.000
"POLYGON ((384923.186 5820913.769, 384924.857 5820919.53, 384930.612 5820917.771, 384928.964 5820912.004, 384923.186 5820913.769))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
"POLYGON ((384831.739 5820917.973, 384825.892 5820919.807, 384831.127 5820937.085, 384831.871 5820939.541, 384831.997 5820939.956, 384840.779 5820937.33, 384840.632 5820936.798, 384839.98 5820934.411, 384837.781 5820927.56, 384838.168 5820927.282, 384837.186 5820924.446, 384836.87 5820924.506, 384834.654 5820917.058, 384831.739 5820917.973))",20,020038,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,10734.8740234375,1993/06/30 00:00:00.000
